Asset Name,Work Order Address,Date/Time Created,Customer Name,Work Description,Completion Note,Part Description,Quantity,Part Name,WO#,Billing Account Name,Completion_Note_cleaned
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2020-09-24 13:04:56,5345 Starbucks Corporate,"2006213090071:Other:Cristina, SM, called about oven; says that it is giving a heater failed error message. Says that it is not working at all and cannot perform any functions. Located in FOH; left oven. No odor coming from it. MerryChef E2S Ovens - 1456 SN: 2006213090072 P1 SH: 4:30AM to 7:30PM","Left 
E116

Shuts down after reaching temperature.

Intermittent connection at SRB X18C connector.

Temporarily stabilized connection.
Ran system tests.
Uploaded current menu.
Ran several menu items, test ok.
Will order wire harness from mfg.

9/30/20
Replaced wire harness.
Ran system tests, test ok.
Verified menu loading.",E2S MAG/OVERHEAT CUTOUT,1,33Z0108,ST5345006,Welbilt,leave e116shut reach temperatureintermittent connection SRB X18C connectortemporarily stabilize connectionRan system testsuploade current menuRan several menu item test okwill order wire harness mfg93020replaced wire harnessran system test test okverifie menu loading
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2021-03-02 08:27:07,5345 Starbucks Corporate,2006213090071:101 Magnetron Failure:Error code 101,"Left 
E088,E101,E105

Low mag current.
Door handle loose.

Voltage selector changes state when door is opened.

Replaced SRB per Brian at Merrychef.
Retorqued handle bolts.
Reattached air filter door.
Ran system and recommission tests.
Verified menu loading.",Control PCB UNI SRB,1,P30Z5021,ST5345007,Welbilt,leave E088E101E105Low mag currentDoor handle loosevoltage selector change state door openedreplace srb per Brian MerrychefRetorqued handle boltsreattached air filter doorran system recommission testsverifie menu load
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2021-10-15 08:46:30,5345 Starbucks Corporate,2006213090071:Other:Constant key press detected,"Phone Resolution 

Had Mgr power cycle oven, oven warming up.

Closed with FCC @ 0917 PST",nan,0,,ST5345014,Starbucks,Phone Resolution Mgr power cycle oven oven warm upclosed FCC 0917 PST
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2022-02-25 11:34:19,5345 Starbucks Corporate,2006213090071:Other:Left oven is not cooking the food all the way,"Left oven 
CC 81193
No errors 

Temperature of food in fridge both egg bites and bacon Gouda are at 28 degrees 
I cooked both items and still food warm enough to serve 192 degrees 
All other functions working properly 
Advise Sarah to have food warmer before cooking 
Mags at 16.8 amps
All other functions working properly
Closed with FCC at 1811pst",nan,0,,ST5345016,Starbucks,leave oven CC 81193no error temperature food fridge egg bite bacon Gouda 28 degree cook item still food warm enough serve 192 degree function work properly Advise Sarah food warm cooking Mags 168 ampsall function work properlyclose FCC 1811pst
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2023-07-04 09:50:26,5345 Starbucks Corporate,2006213090071:Close Door Error:Giving an open door message when its closed,"Left oven
Cc: 166,228
Voltage: 208
No errors
Left mag: 8.2
Right mag: 8.2
Heater: 10.7

Issue: Door open error was showing. Hinges and door gasket were bad. Replaced door hinges and door gasket. Ran recommission tests. Oven is running properly.","Door Seal, E2S",1,PSB316,ST5345019,Starbucks,leave ovencc 166228voltage 208No errorsleft mag 82right mag 82heater 107issue Door open error show Hinges door gasket weare bad Replaced door hinge door gasket Ran recommission test Oven run properly
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2023-07-04 09:50:26,5345 Starbucks Corporate,2006213090071:Close Door Error:Giving an open door message when its closed,"Left oven
Cc: 166,228
Voltage: 208
No errors
Left mag: 8.2
Right mag: 8.2
Heater: 10.7

Issue: Door open error was showing. Hinges and door gasket were bad. Replaced door hinges and door gasket. Ran recommission tests. Oven is running properly.",Door Hinge Assy,2,31Z1374,ST5345019,Starbucks,leave ovencc 166228voltage 208No errorsleft mag 82right mag 82heater 107issue Door open error show Hinges door gasket weare bad Replaced door hinge door gasket Ran recommission test Oven run properly
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2023-07-04 09:50:26,5345 Starbucks Corporate,2006213090071:Close Door Error:Giving an open door message when its closed,"Left oven
Cc: 166,228
Voltage: 208
No errors
Left mag: 8.2
Right mag: 8.2
Heater: 10.7

Issue: Door open error was showing. Hinges and door gasket were bad. Replaced door hinges and door gasket. Ran recommission tests. Oven is running properly.","Silicone Door Sealer, Silastic, Black, CAF30",1,31Z0186,ST5345019,Starbucks,leave ovencc 166228voltage 208No errorsleft mag 82right mag 82heater 107issue Door open error show Hinges door gasket weare bad Replaced door hinge door gasket Ran recommission test Oven run properly
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2023-12-15 08:59:43,5345 Starbucks Corporate,2006213090071:101 Magnetron Failure:Alex sm sd that the L Oven is not cooking showing Error: E-101 Magnetron Failed to Energize Merrychef E2S Ovens - All Issues Advise the store partner that no additional troubleshooting exists and create a service request KB0012272 7290124996 2006213090071 E101 5am -7:30p,"Left Oven
Cook Count: 16684
Faults: E101
Voltage: 208(211)
Amps: Right: 8.4
             Left: 8.3
Heater Amps: 10.2

Issue: Found left mag not energizing 

Resolution: Replaced both mags

Dispatch Please Close with FCC","Magnetron, Toshiba 2M303H Based",2,P30Z1415,ST5345023,Starbucks,leave OvenCook Count 16684faults e101voltage 208211amp right 84 left 83heater Amps 102issue find leave mag energize Resolution Replaced magsdispatch please close FCC
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2024-01-25 12:59:27,5345 Starbucks Corporate,2006213090071:Other:One of the pegs inside the oven that holds the oven plate is filed down.,"Oven left
Cook Count: 203398
Faults: none 
Voltage: 208
Amps: Right: 8.5
             Left: 8.6
Heater Amps: 10.7

Issue: Cook plate /stubs melted

Resolution: Replaced new cook plate/stubs 

Closed with FCC at14:52pst",Packaged Cook Plate Single Sided,1,PDB0819,ST5345025,Starbucks,Oven leftcook Count 203398faults none voltage 208amp right 85 Left 86heater Amps 107issue Cook plate stub meltedresolution replace new cook platestub Closed FCC at1452pst
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2024-01-25 12:59:27,5345 Starbucks Corporate,2006213090071:Other:One of the pegs inside the oven that holds the oven plate is filed down.,"Oven left
Cook Count: 203398
Faults: none 
Voltage: 208
Amps: Right: 8.5
             Left: 8.6
Heater Amps: 10.7

Issue: Cook plate /stubs melted

Resolution: Replaced new cook plate/stubs 

Closed with FCC at14:52pst",e2s Cavity X4 Stub Kit Replacement C-Pla,1,PSB1148,ST5345025,Starbucks,Oven leftcook Count 203398faults none voltage 208amp right 85 Left 86heater Amps 107issue Cook plate stub meltedresolution replace new cook platestub Closed FCC at1452pst
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2024-04-22 07:30:48,5345 Starbucks Corporate,2006213090071:Loud Noises:Bella SS reported an oven(merry chef) making some noise on the interior part of the oven. ther's no available troubleshooting steps or KBs regarding this issue. KB0012272 KB0013980 QR#7290124996 Store hours: 4am - 8pm,Replaced left magnetron,nan,0,,ST5345026,Starbucks,Replaced leave magnetron
2006213090071,4448 Lone Tree Wy Antioch CA 94531 US,2024-05-22 13:16:00,5345 Starbucks Corporate,2006213090071:Loud Noises:Door feels loose everytime you open or close it and it makes a squeaking noise,"ISSUE REPORTED: door feels loose when closing and opening 

PROBLEMS FOUND : door hinges secure mini plate loose.

RESOLUTION: tighter screws for hinges to remain in place as doors open and closes. Checked oven diagnostics in visual view . Ran cook test cycle : oven is working to manufacture specs",nan,0,,ST5345029,Starbucks,issue report door feel loose closing opening problems found door hinge secure mini plate looseRESOLUTION tight screw hinge remain place door open close check oven diagnostic visual view Ran cook test cycle oven work manufacture spec
nan,4448 Lone Tree Wy Antioch CA 94531 US,2021-07-08 11:02:46,5345 Starbucks Corporate,"2006213090072:Close Door Error:The oven keeps displaying door open. Inclosed the door, still kept saying door open. Turned it off and cleaned it, turned it back on and still displays the same thing","Right 
Cook Count 25343

Door open 

Blown F2 20 amp fuse 

Replaced fuse.
Repaired door handle.
Cleaned EC and covers.
Ran system and recommission tests 
reset D&T.
Verified menu loading.
Tested with product, test ok.","Fuse, 20A",1,30Z1177,ST5345008,Starbucks,right Cook Count 25343door open Blown F2 20 amp fuse Replaced fuserepaire door handlecleane EC coversRan system recommission test reset dtverified menu loadingtested product test
MerryChef Area,4448 Lone Tree Wy Antioch CA 94531 US,2021-08-15 16:23:37,5345 Starbucks Corporate,"2006213090072:Close Door Error:Keeps saying ""door open"" while closed, shut off and wouldnt stop saying ot, turned back on and it was beeping and wouldnt let me use it .","Right oven 
CC 28374
No faults

Found 20 amp fuse blown
Replaced fuse
Checked door switches
Ran test 
L mag 8.6
R mag 8.6
Heater 10.8
Checked air filter/screen
Loaded menu
Closed with FCC at 0922pst","Fuse, 20A",1,30Z1177,ST5345009,Starbucks,right oven CC 28374no faultsfound 20 amp fuse blownreplace fusechecke door switchesRan test L mag 86r mag 86heater 108checke air filterscreenloade menuclosed FCC 0922pst
2006213090072,4448 Lone Tree Wy Antioch CA 94531 US,2021-08-18 11:40:41,5345 Starbucks Corporate,2006213090072:Other:It wont cook food items correctly,"Right oven 
CC 28620
No errors 

L mag 8.4
R mag 8.4
Heater 10.9

Oven not heating items all the way through is the complaint 
Found back of oven connections from guardian module smashed some and poor connection 
Attached usb connection and reloaded menu
Ran several cooks with no failures 
Will have FSM order new guardian module 
Also found burn mark on cook plate with matching burn on inside oven door
Will order new cook plate and have sent to store
Emailed FSM to have a guardian module sent to this location

Closed with FCC at 1015pst",nan,0,,ST5345010,Starbucks,right oven cc 28620no error L mag 84r mag 84heater 109Oven heating item way complaint find back oven connection guardian module smash poor connection attach usb connection reload menuRan several cook failure FSM order new guardian module also find burn mark cook plate matching burn inside oven doorwill order new cook plate send storeemaile FSM guardian module send locationclose FCC 1015pst
2006213090072,4448 Lone Tree Wy Antioch CA 94531 US,2021-08-20 10:56:27,5345 Starbucks Corporate,2006213090072:Other:Oven not completing cooking cycle. Only cooking items for a few seconds,"Cook count: 

Found oven showing Hol-21 menu (see attached picture), would not complete cook cycle for sandwich, when logging into tech menu oven had a blank keyboard (see attached picture). Suspect a bad Guardian module (on order from previous call).

Tested oven, disconnected Guardian module, reloaded firmware & menu, multiple food items cooked correctly.

Oven operating nominally.

Closed with FCC @ 1555 PST",nan,0,,ST5345011,Starbucks,cook count find oven show Hol21 menu see attach picture complete cook cycle sandwich log tech menu oven blank keyboard see attach picture Suspect bad Guardian module order previous callteste oven disconnect Guardian module reload firmware menu multiple food item cook correctlyoven operate nominallyclosed FCC 1555 PST
2006213090072,4448 Lone Tree Wy Antioch CA 94531 US,2021-08-26 09:49:17,5345 Starbucks Corporate,2006213090072:Other:Will not complete warming for sandwiches,"Right oven 
CC 29318
No errors

Oven showed summer 21 menu
I loaded the Fall 21 menu into oven off USB stick
Cooked a sandwich and the counter went immediately from 37 seconds to 0
Suspect bad SRB 
Replaced SRB 
Ran test mags at 8.3,8.4
Heater 10.7
Cooked same product successfully 3 times",Control PCB UNI SRB,1,P30Z5021,ST5345012,Starbucks,right oven CC 29318no errorsoven show summer 21 menuI load Fall 21 menu oven USB stickcooke sandwich counter go immediately 37 second 0suspect bad SRB Replaced SRB Ran test mag 8384heater 107cooked product successfully 3 time
2006213090072,4448 Lone Tree Wy Antioch CA 94531 US,2021-08-29 12:54:25,5345 Starbucks Corporate,2006213090072:Other:Inconsistent cook time,"Right oven 
CC 
No errors 

Oven being used for pastries only
Oven fails to cook product 
During visual test left mag only reaching full amperage once in 6 tests
Only goes to 3.6 amps
Replaced left side magnetron 
Ran test L mag now at 8.7 amps and cooking product completely","Magnetron, Toshiba 2M303H Based",1,P30Z1415,ST5345013,Starbucks,right oven CC error Oven use pastry onlyoven fail cook product visual test leave mag reach full amperage 6 testsonly go 36 ampsreplace leave side magnetron Ran test L mag 87 amp cook product completely
2006213090072,4448 Lone Tree Wy Antioch CA 94531 US,2021-10-28 10:21:38,5345 Starbucks Corporate,2006213090072:Other:Says door is open when its closed,"Right oven 
CC 5289
No errors 

Found F2 fuse 20 amp blown
Replaced fuse
Inspected door switches
L mag 8.6, R mag 8.4
Heater 10.7 amps
All other functions working properly","Fuse, 20A",1,30Z1177,ST5345015,Starbucks,right oven CC 5289no error find F2 fuse 20 amp blownreplace fuseinspected door switchesL mag 86 r mag 84heater 107 ampsall function work properly
